OTU.ID Sample.1 Sample.10 Sample.11 Sample.12 Sample.13 Sample.14 Sample.15 Sample.16 Sample.17 Sample.18 Sample.19 Sample.2 Sample.20 Sample.21 Sample.22 Sample.23 Sample.24 Sample.25 Sample.26 Sample.27 Sample.3 Sample.4 Sample.5 Sample.6 Sample.7 Sample.8 Sample.9 V11 V14 V23 V25 V26 V28
124 74da1622c5295c4b787530bebaca76e5 0 0 0 0 0 0 0 0 0 0 0 0 25 7 0 0 0 0 0 0 0 0 0 0 0 0 0 Arthropoda Malacostraca Gammarus 1 Gammarus_oceanicus 1
125 7710accd5d1a5e04777380a725b658cb 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 Chordata Actinopteri Gasterosteus 1 Gasterosteus_aculeatus 0.94
126 7782e10c7d13c67382be9a3fa8db0c6d 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 20 Arthropoda Malacostraca Gammarus 1 Gammarus_mucronatus 1
127 77926f275335abe8e33fd928349605d4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 285 121 0 0 Cnidaria Hydrozoa Dynamena 1 Dynamena_pumila 1
128 77aa61bc3b555df0128be896bc3c4cb1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 Mollusca Cephalopoda Doryteuthis 1 Doryteuthis_pealeii 1
129 7bc0e01214d64e4004b5d09698847c9a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 Cnidaria Hydrozoa Halecium 1 Halecium_halecinum 1
130 7c7309aa5a53353801ac8c2e7f47dd64 0 0 0 0 0 0 0 228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
131 7d275f298e49d632540b0eb61901ab06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 504 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Ercolania 1 Ercolania_fuscata 1
132 7dfc7e088a55ce7f3087cc68fa206ce0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 12 0 0 0 Mollusca Bivalvia Limecola 1 Limecola_petalum 1
133 7e1d2652fd18a12633e8cb97a04dab82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 235 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
134 7e34cc503b0561315a075d26181227fd 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 0 4 Annelida Polychaeta Pherusa 1 Pherusa_affinis 1
135 7e4523aec21e67dcc76ffd07c619bc50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 Annelida Polychaeta Nicolea 1 Nicolea_zostericola 1
136 7fdcfd54a15cf56baf84392414af4e9c 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 12 0 0 0 Annelida Polychaeta Dinophilus 1 Dinophilus_gardineri 1
137 809e2247e0e328c8c6298224239e16f0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 4 16 12 Mollusca Bivalvia Gemma 1 Gemma_gemma 1
138 80e3ddbfa5a80990ee038610cd53ce4c 0 11 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 13 0 Arthropoda Malacostraca Monocorophium 1 Monocorophium_insidiosum 1
139 81cc5cd6bd9d0cc3c46d30a0c04fa6e1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 Annelida Polychaeta Amphitrite 1 Amphitrite_figulus 1
140 823da51aeede52ae89cabc03937f7a47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 Annelida Polychaeta Hediste 1 Hediste_diversicolor 1
141 83c8db0a6b6358f3884608eb4cf5af5c 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 783 0 300 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
142 8514787b8d2bc80be76d1631c8bf4199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 21 18 0 0 Cnidaria Hydrozoa Hydractinia 1 Hydractinia_echinata 1
143 8626ac964ef9d6557657ba0858bee858 0 0 0 2 4 5 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Streblospio 0.99 Streblospio_benedicti 0.99
144 88d55ca870db8f0a0d4717276cb27683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Marenzelleria 1 Marenzelleria_viridis 1
145 89ad06e59612af5e5dec2c5b951fc6fb 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 Chordata Mammalia Homo 1 Homo_sapiens 1
146 8a0fcd1c195b224e2bd0ef98f08d965d 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Cnidaria Hydrozoa Hartlaubella 1 Hartlaubella_gelatinosa 1
147 8b2fc0dfcc2c2931311bd63cceeea1f0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Cnidaria Hydrozoa Hydra 1 Hydra_vulgaris 1
148 8badc13770893c64ece3011caf32a062 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Ascidiacea Botrylloides 1 Botrylloides_violaceus 1
149 8e74674bf1ff5e0ba874e2268945b182 0 482 0 0 0 0 0 0 0 0 0 0 301 43 78 0 26 30 35 0 0 0 212 441 159 433 407 Chordata Actinopteri Fundulus 1 Fundulus_heteroclitus 1
150 8fe49f4e18ebdef4f059c1596701f426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 Chordata Ascidiacea Botrylloides 1 Botrylloides_violaceus 1
151 920fd9c1981046679207727f782b4fc5 0 3570 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
152 92802d6e3ed7812aff89858f53221828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 98 12 0 0 Annelida Polychaeta Clymenella 1 Clymenella_torquata 1
153 93a39f7b1605720fa61215168898b4dc 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 784 0 656 0 0 0 0 0 0 0 0 Mollusca Gastropoda Spurwinkia 1 Spurwinkia_salsa 1
154 94b967b7ef04faba15e8330a25c3c714 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 Annelida Polychaeta Dinophilus 1 Dinophilus_gardineri 1
155 94e2411f12f396d4c18b450308b13b7a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Bittiolum 1 Bittiolum_varium 1
156 956daebfea0c33791f7877406b9c356c 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 99 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
157 9610413a4a0eae632fff3160e4c5562f 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Mammalia Canis 1 Canis_lupus 1
158 997f5dcd5595a9ff404af371165a6e40 283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Haminoea 1 Haminoea_solitaria 1
159 99977de7d73d981381aebeb2aa6e3406 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Marenzelleria 1 Marenzelleria_viridis 1
160 9ae89b58f87063a87bb03b9a62c1aeae 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 Annelida Polychaeta Lepidonotus 1 Lepidonotus_squamatus_CMC02 1
161 9c61621a98170d4181c15825f8bd7326 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Cnidaria Hydrozoa Obelia 1 Obelia_dichotoma 1
162 9df31287ddfd6b875ebe22b65ea9331e 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 0 0 0 0 0 0 176 488 265 0 0 Annelida Polychaeta Hypereteone 1 Hypereteone_heteropoda 1
163 a10b05d9ef4270b51ad18e5b59812b56 0 0 0 0 0 0 0 0 0 0 0 455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Haminoea 1 Haminoea_solitaria 1
164 a25de9de420fd733778cb3ae001b995a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 Annelida Polychaeta Alitta 1 Alitta_succinea 1
165 a29e4c21e539a07b8fc2541a927d0b3c 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Alitta 1 Alitta_succinea 1
166 a38b7873f691c3c00be2fff8bddf50c6 0 2 0 0 0 2380 0 0 0 502 0 0 22 2086 0 0 402 2800 4118 0 0 0 4 6 7 0 0 Arthropoda Thecostraca Amphibalanus 1 Amphibalanus_improvisus 1
167 a56dfec090c3b36191e6a0a4bf37bd42 0 0 0 195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
168 a6af05e9c57b120d696e90b18676d381 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Nemertea Pilidiophora Cerebratulus 1 Cerebratulus_lacteus 1
169 a6d82030dfae8cb27665806a194fefc8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 24 0 0 0 Arthropoda Malacostraca Homarus 1 Homarus_americanus 1
170 a6f5a99a1f38aa9ca857e88c6c24ba49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 129 9 0 0 0 0 0 0 0 0 Mollusca Bivalvia Geukensia 1 Geukensia_demissa 1
171 a829ae9f8b3b6d4dbb5a60ea49d13918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69 0 Chordata Actinopteri Menidia 1 Menidia_menidia 1
172 a8c4f54f955bb059eae0f5174d7eebb8 0 3006 0 0 0 0 0 17 0 305 0 0 98 130 186 0 0 0 0 0 0 0 347 414 8 859 1447 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
173 a8f6bfc59b7b056ef077aac147a5b79f 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Arthropoda Malacostraca Gammarus 1 Gammarus_mucronatus 1
174 aad7160832bb0c3dbb0dfd432688e3ab 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Sulcospira 0.94 Sulcospira_paludiformis 0.94
175 abdaebcf4374152cfdc4aed215c53144 0 34 0 0 37 60 0 10 6 17 0 0 0 0 0 0 0 0 0 0 0 0 10 32 12 32 47 Cnidaria Hydrozoa Obelia 1 Obelia_dichotoma 1
176 abe15939f9c8b24952f27a171964d6aa 0 0 0 0 0 0 0 0 0 0 0 0 16 0 3 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Fundulus 1 Fundulus_diaphanus 1
177 ac85d3e636729a50ecbdc7b505a231b4 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Marenzelleria 1 Marenzelleria_viridis 1
178 adf091a75bf33196e6f79f605b7364f5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 Cnidaria Scyphozoa Aurelia 1 Aurelia_aurita 1
179 ae5361ae848aca698c3805e502e3233c 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 Annelida Polychaeta Clymenella 1 Clymenella_torquata 1
180 b227c11fb1c8e81b5e087d476f854258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 Chordata Actinopteri Zoarces 1 Zoarces_americanus 1
181 b287445d7d9b51b80b45c0ff5cf33e70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 Mollusca Bivalvia Limecola 1 Limecola_petalum 1
182 b4beb679c39598554d933d9287aa372d 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 Mollusca Gastropoda Coryphella 1 Coryphella_verrucosa 1
183 b624bc32470bb0e968b49a1a3b5d688b 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 Arthropoda Malacostraca Gammarus 1 Gammarus_mucronatus 1
184 b6a5bfb1eac93c538d89390bdfedc44c 0 0 0 0 0 0 0 0 0 0 0 0 0 896 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Bivalvia Mulinia 1 Mulinia_lateralis 1
185 b762f243df4bb7d116b015b4340b3564 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Bivalvia Mulinia 1 Mulinia_lateralis 1
186 b892720284ea2a0c33745060818feb5c 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 8 Mollusca Gastropoda Ercolania 1 Ercolania_fuscata 1
187 ba0e241c1db1431a8a87e1085ec7cf3a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 75 68 0 0 Annelida Polychaeta Streblospio 0.94 Streblospio_benedicti 0.94
188 ba8dbcf9b6d48dd3df37da9311d9cdba 2 0 0 0 0 0 0 0 0 0 0 0 236 49 46 0 0 0 0 0 0 0 0 0 0 0 0 Arthropoda Malacostraca Carcinus 1 Carcinus_maenas 1
189 bb7b18bae54454c87557df8217b5422b 0 0 0 0 0 460 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
190 bccc86e44229d7de327598002e57b9b7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 0 0 0 Annelida Polychaeta Polycirrus 1 Polycirrus_eximius 1
191 be2690d5402c676d44c5a3b8de911fbf 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 293 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
192 bf417e9e7eaca8e0386817bb985df151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 502 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Spurwinkia 1 Spurwinkia_salsa 1
193 bfaf6c9132c2d9f4ace5520a75eaf11b 0 5 0 0 0 4 0 0 0 0 0 0 235 9 32 0 0 6 0 0 0 0 14 67 11 0 0 Mollusca Bivalvia Mya 1 Mya_arenaria 1
194 bfe9e5a2488ff6c09c22d76ab07ef59b 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 4 Chordata Ascidiacea Botrylloides 1 Botrylloides_violaceus 1
195 c1168bdc7bf407219659529a9a8ca4a2 0 0 0 0 0 0 0 0 0 0 0 0 32 4 0 0 0 0 0 0 0 0 0 0 0 0 0 Cnidaria Hydrozoa Hydra 1 Hydra_utahensis 1
196 c1e6e12d69d97556e600a0b46e3fd37d 0 98 0 0 0 0 0 0 61 0 0 0 0 0 65 0 0 38 32 0 0 0 0 0 0 0 114 Chordata Actinopteri Menidia 1 Menidia_menidia 1
197 c41216b3a20d0de60ee82d63e4f3a1d8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 62 35 0 0 Arthropoda Malacostraca Monocorophium 1 Monocorophium_acherusicum 1
198 c54ebf538094df51c8d53260bc146a65 0 62 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 44 Cnidaria Hydrozoa Obelia 1 Obelia_longissima 1
199 c68cccb18f5e4565fd4d94dc16210e02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 Cnidaria Hydrozoa Obelia 1 Obelia_longissima 1
200 c730f1c6bfb4ec88953c5dcc344e82ff 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Ercolania 1 Ercolania_fuscata 1
201 c7b8917a29f4df36fedf63c933d5b9c3 0 35 0 0 0 0 0 27 28 22 0 0 39 0 12 0 5 8 12 0 0 0 39 85 16 35 13 Annelida Polychaeta Alitta 1 Alitta_virens 1
202 c7e941e99c099683528edbca88784ea4 0 0 0 0 652 0 0 0 0 0 0 0 0 0 0 0 0 0 1101 0 0 0 0 0 0 0 0 Mollusca Bivalvia Mulinia 1 Mulinia_lateralis 1
203 c8feb853642a107b80e1da8d978ca03a 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Pseudopleuronectes 1 Pseudopleuronectes_americanus 1
204 cbedbe5b18eaefb3c41ddfcc25ed7318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 Cnidaria Hydrozoa Hybocodon 1 Hybocodon_prolifer 1
205 cec71bac130b8be2c890eecc94e77859 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 6 7 21 0 0 0 0 0 0 0 0 Mollusca Bivalvia Crassostrea 1 Crassostrea_virginica 1
206 cf566a59f399df9e107d98ddcd032f1b 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 8 0 0 0 Mollusca Gastropoda Crepidula 1 Crepidula_fornicata 1
207 cf69a66cc52e1d290520d1f6f53f6990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 Arthropoda Malacostraca Crangon 1 Crangon_septemspinosa 1
208 cfd35e3f35f950aeca66827a766b1ee6 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 822 0 0 0 0 Mollusca Gastropoda Littorina 1 Littorina_littorea 1
209 cffe8d65fee6854be412e683a3c1cf60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 Mollusca Bivalvia Mytilus 1 Mytilus_edulis 1
210 d13a9606fdf944571b2c7c032c24d9c2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 Chordata Actinopteri Alosa 1 Alosa_aestivalis 1
211 d2212e8f09da08d3329710d7b865aa50 0 0 0 0 2 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Alitta 1 Alitta_virens 1
212 d29383f949ce81d2d93abc698af6a129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121 0 0 0 0 0 0 0 0 0 0 0 Chordata Mammalia Homo 1 Homo_sapiens 1
213 d3513c035121db895a5ef955485c8097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4908 2161 3138 0 0 0 0 0 0 0 0 Mollusca Gastropoda Sulcospira 1 Sulcospira_paludiformis 1
214 d3a3e37b8d0bd13dd09e98805b37d6bc 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 Mollusca Bivalvia Mytilus 1 Mytilus_edulis 1
215 d3f260cafa53b06643b9bce9c6563f3a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 Chordata Actinopteri Pollachius 1 Pollachius_virens 1
216 d42fcf310aa47f29f94742d786f89746 0 0 0 764 0 0 0 283 493 88 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
217 d495569b454ea262ef2611d56c5694a3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 Chordata Actinopteri Menidia 1 Menidia_menidia 1
218 d4bac6bdcd59b9f1e98c38edd049907c 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Menidia 1 Menidia_menidia 1
219 d5927d41ed2308b68025fb5ec3c52561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 18 6 0 0 Cnidaria Hydrozoa Laomedea 1 Laomedea_flexuosa 1
220 d6f6b5388a299d4c575c03f91adc6492 0 0 0 0 0 0 0 0 0 0 0 0 436 39 86 0 0 0 0 0 0 0 0 0 0 0 0 Arthropoda Malacostraca Gammarus 1 Gammarus_lawrencianus 1
221 d7008e75d970e1695cb4437020d79fd3 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Gasterosteus 1 Gasterosteus_aculeatus 0.92
222 d7370811c686cace8480bba7db3f14df 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1603 0 0 0 0 0 0 0 0 0 Arthropoda Thecostraca Amphibalanus 1 Amphibalanus_improvisus 1
223 d84c4c33f4cf6ae98288a3671c9f5212 0 0 0 0 0 0 0 80 83 12 0 0 417 34 79 0 0 0 0 0 0 0 0 53 0 9 0 Arthropoda Malacostraca Carcinus 1 Carcinus_maenas 1
224 d91d95a449fc69b96201fba6c09bd1d8 0 37 0 0 0 0 0 0 74 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 Annelida Polychaeta Capitella 1 Capitella_capitata 1
225 da5c8e5f5b7f3f03bde5c1871f387ec5 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Anguilla 1 Anguilla_rostrata 1
226 db38b29a85d5686be8c411b8193ccf29 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 19 11 10 0 0 0 4 0 0 0 0 Mollusca Bivalvia Petricolaria 1 Petricolaria_pholadiformis 1
227 dca742532e300c74ccae83bd9385bff8 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Scomber 1 Scomber_scombrus 1
228 dceb105ffa4fdf5a087add4577c07f7a 0 0 0 0 0 0 0 0 0 0 0 0 0 1410 0 0 0 10 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Tenellia 0.99 Tenellia_adspersa 0.99
229 def384b2bd0039550b84e18824e91271 18 3 0 0 0 0 0 0 0 0 0 22 29 0 0 0 0 0 0 0 21992 0 0 0 0 0 0 Cnidaria Hydrozoa Bougainvillia 1 Bougainvillia_muscus 1
230 df33a614bb0de7efb4f54a4b20d0718a 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 Annelida Polychaeta Capitella 1 Capitella_teleta 1
231 e1cfbd46477b5130707491c18879bdea 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 Chordata Actinopteri Pollachius 1 Pollachius_virens 1
232 e1e2c10d7a8a601d0a2977a6099105c6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 0 0 0 0 0 0 0 0 0 0 0 Chordata Mammalia Homo 1 Homo_sapiens 1
233 e34da6694828e4aeb73f6049a66035b6 0 0 0 0 0 0 0 0 0 0 0 0 242 18 34 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Salmo 1 Salmo_salar 1
234 e3a38d3d0249f3c52f142277cf34d160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 179 0 0 0 0 0 0 0 0 0 0 0 Chordata Mammalia Homo 1 Homo_sapiens 1
235 e4cbf517911821fd68d04fef9ba0e784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 Chordata Mammalia Microtus 1 Microtus_pennsylvanicus 1
236 e5c880fd115d006680ae0f6addcc252f 0 0 0 0 0 16000 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 Cnidaria Hydrozoa Gonothyraea 1 Gonothyraea_loveni 1
237 e68f264752526277de2cd898a810414c 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 Mollusca Gastropoda Crepidula 1 Crepidula_fornicata 1
238 e7332fb61834992bbfdee534ea4ba353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 8 0 Chordata Actinopteri Gasterosteus 1 Gasterosteus_aculeatus 0.94
239 ec53f6e086fae9e3bca15cdb633273c7 0 93 0 5 0 3 0 0 0 0 0 0 2098 396 462 0 10 39 38 0 0 0 0 0 0 86 34 Chordata Actinopteri Apeltes 1 Apeltes_quadracus 1
240 edc1ed4d055c3af4c40ba4ba80f455b6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 Mollusca Gastropoda Alderia 0.99 Alderia_modesta 0.99
241 f0901ad39960b0dc0c5676678d148148 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Mollusca Gastropoda Tenellia 1 Tenellia_adspersa 1
242 f3995f6f00583475554ad2374763173b 0 0 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Polydora_segmented_worms 1 Polydora_cornuta 1
243 f42b0d1f937e8d6f95f89a340910115c 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 13 0 0 Chordata Actinopteri Oncorhynchus 1 Oncorhynchus_mykiss 1
244 f45453b5cef29bfdcbcd24016fd3cd20 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 5 0 0 0 0 0 0 0 0 0 Annelida Polychaeta Glycera 1 Glycera_dibranchiata 1
245 f51d7ef8a395f270f580368212229f9a 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Arthropoda Malacostraca Gammarus 1 Gammarus_lawrencianus 1
246 f627b4e59d05238913743a8b6743b003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 15 0 0 0 0 0 0 0 0 Cnidaria Hydrozoa Hydra 1 Hydra_oligactis 1
247 f835a3ab2e54007bbaee4aa573f8bee1 0 0 0 0 0 0 0 8 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Chordata Actinopteri Fundulus 1 Fundulus_heteroclitus 1
