,X.OTU.ID,Phylum,Class,Species,Probability,X637_ENEG_CO1,X638_ENEG_CO1,X639_ENEG_CO1,X640_ENEG_CO1,X641_ENEG_CO1,X642_ENEG_CO1,CAB_01_CO1,CAB_02_CO1,CAB_03_CO1,CAB_FC_CO1,CON_01_CO1,CON_02_CO1,CON_03_CO1,CON_FC_CO1,CON_LC_CO1,FAI_01_CO1,FAI_02_CO1,FAI_03_CO1,FAI_FC_CO1,FRK_01_CO1,FRK_02_CO1,FRK_03_CO1,FRK_FC_CO1,MOS_01_CO1,MOS_02_CO1,MOS_03_CO1,MOS_FC_CO1,PLS_01_CO1,PLS_02_CO1,PLS_03_CO1,PLS_FC_CO1,RSE_01_CO1,RSE_02_CO1,RSE_03_CO1,RSE_FC_CO1,TAE_01_CO1,TAE_02_CO1,TAE_03_CO1,TAE_FC_CO1,TAW_01_CO1,TAW_02_CO1,TAW_03_CO1,TAW_FC_CO1,WRK02_01_CO1,WRK02_02_CO1,WRK02_03_CO1,WRK02_FC_CO1
1039,ebccc259cd2b575c77a6a1628a49f85f,Mollusca,Gastropoda,Haminoea_vesicula,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,ffac0618ed2f4ca3df2931bd658784f2,Ascomycota,Dothideomycetes,Cladosporium_herbarum,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1ddcfcd081d42555749e06b845da293d,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,e146cc420546bce7fb728775c55b4146,undef_undef_Eukaryota,Dinophyceae,Dinophysis_acuminata,0.93,0,0,0,0,0,0,13,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,96,0
1043,e3c06f84e408e28bd1079037587ded19,Ascomycota,Dothideomycetes,Cladosporium_bruhnei,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,09060c7da51712d736a9b8deb3b3a71e,Chlorophyta,Mamiellophyceae,Micromonas_pusilla,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,34,51,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,09dc53e61ce1ae56bbe271d64087248d,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
1046,364ac3d99353c4f9d7d385df3476c1f5,undef_undef_Eukaryota,Dinophyceae,Karlodinium_veneficum,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,87b611db826e7541998b722dbc40e174,Rhodophyta,Florideophyceae,Leptosiphonia_fibrillosa,0.92,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,226,220,435,0,0,0,0,0
1048,8891de91029feb351169485b9fa01567,Arthropoda,Hexanauplia,Paracalanus_parvus,0.92,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,16,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,8d3fbebbef380ef2a2a8e88660857edb,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
1050,d33b98fe80249f136811a80a5d197b66,Bacillariophyta,Coscinodiscophyceae,Skeletonema_japonicum,0.92,0,0,0,0,0,0,83,0,29,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,d340c40cb469dc5b042d7e3e4dbe4a34,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,d7008e75d970e1695cb4437020d79fd3,Chordata,Actinopteri,Gasterosteus_aculeatus,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,2b028f607cbeba093dfeb60b48888366,Rhodophyta,Florideophyceae,Leptosiphonia_fibrillosa,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,40,0,0,0,0,0,0,0,0,0,1440,98,59,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
1054,3187e8d47a2afbac3ac62f894af40db7,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
1055,49d697668b829330bc47969829c99472,Annelida,Polychaeta,Notomastus_latericeus,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,526385fdfb01313e969502ea98732bb4,Prasinodermophyta,Prasinodermophyceae,Prasinoderma_coloniale,0.91,0,0,0,0,0,0,41,0,58,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,66b375e1f08dc65c6f7edc53c3c7637b,Ascomycota,Dothideomycetes,Cladosporium_tenuissimum,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,8b8c3bf60f46be1c429035536b2bc56a,Annelida,Clitellata,Paranais_litoralis,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,a1c6d61b33d133d364373cf67ed6a807,undef_undef_Eukaryota,Phaeophyceae,Hecatonema_maculans,0.91,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,045fe2d27ebbd44896aeef07c04f7016,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,4045542ad52a56dba54df6b6c38ce08c,Oomycota,undef_Oomycota,Olpidiopsis_feldmanni,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1062,83fb0bfa133fff08f2745800eb8df2fc,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,afb1c7b2c2ec90d0c4d4091b7f29e75f,Arthropoda,Thecostraca,Balanus_crenatus,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,e5cdbedd916bb77a8d0b04e08e3ec506,Prasinodermophyta,Prasinodermophyceae,Prasinoderma_coloniale,0.9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,f74b661b5de07d5b49f79a672aae6814,Annelida,Polychaeta,Notomastus_latericeus,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,63bc9fac60dedadd3ade24971045db9b,Cnidaria,Staurozoa,Haliclystus_antarcticus,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1067,6b8cca0c553f7f95457bd4f60472412b,Chordata,Appendicularia_tunicates_class,Oikopleura_intermedia,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,6f8f4412058aa8862740977a1dbc6dd1,Nematoda,Chromadorea,Neochromadora_poecilosomoides,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,78232b2fdc160cef4c6b8b350d375ed7,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,91a94a654c3dc86de30adbc4b4f7a6ff,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,9d939d09e22e3d77fd49ad1f7212aeec,Arthropoda,Hexanauplia,Oithona_similis,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,db78faf7420b0745750faeaf4de2b3d4,Prasinodermophyta,Prasinodermophyceae,Prasinoderma_coloniale,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,f79c62764195682d8f718bda90a50521,Cnidaria,Staurozoa,Haliclystus_antarcticus,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1074,2a05117adb315e98af820ae05e556023,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,3b13da29b4ed8c21eecebe023ef089ff,Cnidaria,Hydrozoa,Obelia_dichotoma,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,72cf1806cbc5edbaeb3b9f9d044f1836,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,a91208e72818529ec6e2e8457e877523,Cnidaria,Hydrozoa,Clytia_hemisphaerica,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,b01a04239e845b800042b23f164cb07c,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,c203a68951bdd29335a7cc8fd3380e8e,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,194,140,0,0,0,0,0,0,0,0,0,124,491,0,0,0,0,0,0,0,0,0,0
1080,e72adb5c99bff0b750b0be404f2b5d96,Mollusca,Bivalvia,Nuttallia_obscurata,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,831d0e7027d4fae2dfa54a254129c3a7,Bacillariophyta,Bacillariophyceae,Nitzschia_sp._BOLD:AAO7110,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,8d832f6c0d4311ac80de3c90cd735f3d,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,d403767c2c664fe329029bce61406c88,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,18de46d21346c3077aab798c21010707,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,264444150f40c3d88b810adab405baef,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,3baaf1f9ef19e1e81a5f457760d12368,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.86,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,0,20,0,35,0,250,18,104,0
1087,5324cdfd746cc3a4e9800b284b3f2674,Arthropoda,Hexanauplia,Pseudocalanus_mimus,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1088,55e4188766dfe87c6bc30f02cae3c5fc,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,68ec8a64d00fcfa8a9dde96a36863552,Oomycota,undef_Oomycota,Eurychasma_dicksonii,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1090,ae6868bc71087955532ff869f0486ea3,undef_undef_Eukaryota,Dinophyceae,Prorocentrum_minimum,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,b8e4bd6fab80e2e9e2ae5d386eb5c8f0,undef_undef_Eukaryota,Dinophyceae,Protodinium_simplex,0.86,0,0,0,0,0,0,22,0,20,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1092,f372ff4ed25a1b510e248e9141554746,Rotifera,Eurotatoria,Synchaeta_vorax,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,4503503a7bc7462997bee81d438179df,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
1094,5ff912d3deb34763a5b52383c993e261,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.85,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,245,344,196,0,0,0,826,0,0,86,660,0,0,0,0,0,0,0,0,0,326,1270,389,0,0,0,0,0,277,0,195,0
1095,2e97e24b0b9e1633a2e7142030a6c814,Bacillota,Bacilli,Aerococcus_urinae,0.84,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,a1a061dc89af30f6a7ca64c1c8df13cf,Chordata,Appendicularia_tunicates_class,Oikopleura_intermedia,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,cc9bdfe70dba1c1bb9e30dd3b7ae7bf2,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,cd7a1310d0bc9615fc043300b2915079,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
1099,e62c035ac0fd925ea01949e26a8598b0,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
1100,f96eb84ab5df66641cf8d60483749eb8,Discosea,Flabellinia,Paramoeba_pemaquidensis,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,0327d659d50d4f30db4a522d0b3f59d4,Cnidaria,Hydrozoa,Obelia_longissima,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,710ba191b42418cd90cd5e0286e6276b,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,7cd2176db5005b6b6f9c66c845ac38ce,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0
1104,9b71380bff08172abd2106d54d8c620d,Rhodophyta,Florideophyceae,Acrochaetium_plumosum,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,aceb3b2497dc7b6c3c8656c5bf9e87d3,Arthropoda,Malacostraca,Caprella_mutica,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,aff0a91fdcf2adbf7c63a61d9d93d432,Annelida,Polychaeta,Artacama_proboscidea,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,c2e0a53934bfd383b83c9e30f7280035,undef_undef_Eukaryota,Dinophyceae,Protodinium_simplex,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1108,877551731a6cda629f866ae23c735d51,Bacillariophyta,Bacillariophyceae,Navicula_sp._BOLD:AAO6951,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,25e5cc5f783b1b0f16bce0221c3b63f0,Discosea,Flabellinia,Paramoeba_pemaquidensis,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,0,0,0,0,0
1110,34c0b074c34e62f22cace1678c053ac6,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1111,82a283c9388543f1c21cc192ff24cfda,Arthropoda,Hexanauplia,Acartia_tonsa,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,1041,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,8e19301019d2582d47cb45806e01705e,Ascomycota,Dothideomycetes,Cladosporium_bruhnei,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,c58e0909ec725901840ff7cc9358c18a,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
1114,cc4bd1a59003e8523f8ec2ac7c6664dc,Porifera,Demospongiae,Clionaopsis_platei,0.81,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,fc5346a1f4da3e184fefa5f5eaf2ddaa,undef_undef_Eukaryota,Dinophyceae,Yihiella_yeosuensis,0.81,0,0,0,0,0,0,0,0,0,0,37,305,48,0,0,14,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,6f72234bf15cd91ee54641dd4009e160,Rotifera,Eurotatoria,Synchaeta_vorax,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,7c427a504c1c5f886932670652339544,Rotifera,Eurotatoria,Synchaeta_vorax,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,ca6dc5b7203ec54a9495c09a3f502104,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.8,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,e2ffaaa59f304107747f33680e9f805f,Oomycota,undef_Oomycota,Olpidiopsis_feldmanni,0.8,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,ed71e906d85f0863b5515ffef2239aaa,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,62b4dfc4661cea982888e198d73039d2,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
1122,909c23e17dd9504f31dd3b98c1775cc5,Bacillariophyta,Fragilariophyceae,Thalassionema_nitzschioides,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,a526f3d3cbda9d572a41c289fdbdd513,Arthropoda,Hexanauplia,Pseudocalanus_newmani,0.79,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1124,bd3d3f26978fa64242ea66890c83d6cc,Oomycota,undef_Oomycota,Halophytophthora_vesicula,0.79,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,13b89aabeff49762479573f5a743c8be,Arthropoda,Hexanauplia,Acartia_tonsa,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,158451fa0c816bcdefdbd8d4914bc584,Chlorophyta,Mamiellophyceae,Dolichomastix_tenuilepis,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
